release_date,spawning_year,season_day,offset_days,n_particles,n_M1,frac_M1,n_missing,n_verify_mismatch,verify_max_diff,verify_mean_diff
1997-01-28,1997,74,23,545807,133018,0.2437088567937018,0,,,
1997-01-28,1997,74,24,545807,137233,0.25143136676517525,0,,,
1997-01-28,1997,74,25,545807,141423,0.2591080730001631,0,,,
1997-01-28,1997,74,26,545807,151486,0.2775449930103498,0,,,
1997-01-29,1997,75,0,545807,95167,0.17436016760503253,0,1.0,0.1551797017455101,6.967458071394685e-07
1997-01-29,1997,75,23,545807,130012,0.23820141551867235,0,,,
1997-01-29,1997,75,24,545807,133016,0.24370519249478295,0,,,
1997-01-29,1997,75,25,545807,137230,0.251425870316797,0,,,
1997-01-29,1997,75,26,545807,141422,0.25910624085070366,0,,,
1997-01-30,1997,76,0,545807,94155,0.17250603235209516,0,0.0,0.381303608417511,1.7722506610266756e-06
1997-01-30,1997,76,23,545807,128124,0.23474231733927928,0,,,
1997-01-30,1997,76,24,545807,130017,0.23821057626596948,0,,,
1997-01-30,1997,76,25,545807,133017,0.24370702464424238,0,,,
1997-01-30,1997,76,26,545807,137235,0.2514350310640941,0,,,
1997-01-31,1997,77,0,545807,94897,0.173865487250988,0,0.0,0.059618592262268066,3.46679124165659e-07
1997-01-31,1997,77,23,545807,128307,0.2350776006903539,0,,,
1997-01-31,1997,77,24,545807,128124,0.23474231733927928,0,,,
1997-01-31,1997,77,25,545807,130017,0.23821057626596948,0,,,
1997-01-31,1997,77,26,545807,133019,0.24371068894316122,0,,,
1997-02-01,1997,78,0,545807,94222,0.17262878636587659,0,0.0,0.06127059459686279,4.17746390473371e-07
1997-02-01,1997,78,23,545807,130825,0.2396909530291843,0,,,
1997-02-01,1997,78,24,545807,128309,0.23508126498927276,0,,,
1997-02-01,1997,78,25,545807,128123,0.23474048518981985,0,,,
1997-02-01,1997,78,26,545807,130016,0.23820874411651005,0,,,
1997-02-02,1997,79,0,545807,94165,0.1725243538466894,0,0.0,0.37484845519065857,1.3218347924454546e-06
1997-02-02,1997,79,23,545807,126257,0.2313216942985341,0,,,
1997-02-02,1997,79,24,545807,130828,0.23969644947756258,0,,,
1997-02-02,1997,79,25,545807,128309,0.23508126498927276,0,,,
1997-02-02,1997,79,26,545807,128124,0.23474231733927928,0,,,
1997-02-03,1997,80,0,545807,94658,0.17342760353018558,0,1.0,0.06258761137723923,4.167475045801298e-07
1997-02-03,1997,80,23,545807,123751,0.2267303277532168,0,,,
1997-02-03,1997,80,24,545807,126260,0.23132719074691238,0,,,
1997-02-03,1997,80,25,545807,130826,0.23969278517864373,0,,,
1997-02-03,1997,80,26,545807,128306,0.2350757685408945,0,,,
1997-02-04,1997,81,0,545807,94676,0.1734605822204552,0,0.0,0.649402990937233,1.2711507182419424e-06
1997-02-04,1997,81,23,545807,119965,0.21979380989983638,0,,,
1997-02-04,1997,81,24,545807,123751,0.2267303277532168,0,,,
1997-02-04,1997,81,25,545807,126260,0.23132719074691238,0,,,
1997-02-04,1997,81,26,545807,130825,0.2396909530291843,0,,,
1997-02-05,1997,82,0,545807,94236,0.17265443645830852,0,0.0,0.03043001890182495,1.6269823552691638e-07
1997-02-05,1997,82,23,545807,117044,0.214442101328858,0,,,
1997-02-05,1997,82,24,545807,119962,0.2197883134514581,0,,,
1997-02-05,1997,82,25,545807,123754,0.22673582420159508,0,,,
1997-02-05,1997,82,26,545807,126257,0.2313216942985341,0,,,
1997-02-06,1997,83,0,545807,93537,0.17137376398617093,0,0.0,0.08993610739707947,5.774028716124829e-07
1997-02-06,1997,83,23,545807,114327,0.20946415124760218,0,,,
1997-02-06,1997,83,24,545807,117042,0.21443843702993914,0,,,
1997-02-06,1997,83,25,545807,119963,0.21979014560091753,0,,,
1997-02-06,1997,83,26,545807,123751,0.2267303277532168,0,,,
1997-02-07,1997,84,0,545807,93590,0.17147086790752042,0,0.0,0.054285574704408646,3.30470576273103e-07
1997-02-07,1997,84,23,545807,112121,0.20542242954011217,0,,,
1997-02-07,1997,84,24,545807,114327,0.20946415124760218,0,,,
1997-02-07,1997,84,25,545807,117043,0.21444026917939857,0,,,
1997-02-07,1997,84,26,545807,119963,0.21979014560091753,0,,,
1997-02-08,1997,85,0,545807,93649,0.17157896472562645,0,0.0,0.029468804597854614,2.4889830564533185e-07
1997-02-08,1997,85,23,545807,109119,0.19992231686292042,0,,,
1997-02-08,1997,85,24,545807,112120,0.20542059739065274,0,,,
1997-02-08,1997,85,25,545807,114324,0.2094586547992239,0,,,
1997-02-08,1997,85,26,545807,117040,0.2144347727310203,0,,,
1997-02-09,1997,86,0,545807,93912,0.17206082003345505,0,0.0,0.12488508434034884,5.822200327633879e-07
1997-02-09,1997,86,23,545807,106773,0.195624094231111,0,,,
1997-02-09,1997,86,24,545807,109121,0.19992598116183927,0,,,
1997-02-09,1997,86,25,545807,112119,0.20541876524119332,0,,,
1997-02-09,1997,86,26,545807,114329,0.20946781554652102,0,,,
1997-02-10,1997,87,0,545807,94434,0.17301720205127452,0,0.0,0.08850360289216042,5.307902724776509e-07
1997-02-10,1997,87,23,545807,105077,0.1925167687479274,0,,,
1997-02-10,1997,87,24,545807,106778,0.1956332549784081,0,,,
1997-02-10,1997,87,25,545807,109120,0.19992414901237984,0,,,
1997-02-10,1997,87,26,545807,112121,0.20542242954011217,0,,,
1997-02-11,1997,88,0,545807,94556,0.1732407242853243,0,0.0,0.16464744601398706,6.112666280561894e-07
1997-02-11,1997,88,23,545807,103635,0.18987480922743755,0,,,
1997-02-11,1997,88,24,545807,105078,0.19251860089738682,0,,,
1997-02-11,1997,88,25,545807,106778,0.1956332549784081,0,,,
1997-02-11,1997,88,26,545807,109121,0.19992598116183927,0,,,
1997-02-12,1997,89,0,545807,94125,0.17245106786831244,0,0.0,0.025640428066253662,2.4555546058258426e-07
1997-02-12,1997,89,23,545807,102967,0.1886509333885421,0,,,
1997-02-12,1997,89,24,545807,103633,0.1898711449285187,0,,,
1997-02-12,1997,89,25,545807,105075,0.19251310444900854,0,,,
1997-02-12,1997,89,26,545807,106774,0.19562592638057041,0,,,
1997-02-13,1997,90,0,545807,92468,0.16941519621404635,0,0.0,0.04244798421859741,3.129483418338097e-07
1997-02-13,1997,90,23,545807,101098,0.1852266460488781,0,,,
1997-02-13,1997,90,24,545807,102965,0.18864726908962326,0,,,
1997-02-13,1997,90,25,545807,103634,0.18987297707797812,0,,,
1997-02-13,1997,90,26,545807,105078,0.19251860089738682,0,,,
1997-02-14,1997,91,0,545807,90907,0.16655521090788503,0,0.0,0.14135024696588516,4.685033885131934e-07
1997-02-14,1997,91,23,545807,99913,0.18305554893946027,0,,,
1997-02-14,1997,91,24,545807,101098,0.1852266460488781,0,,,
1997-02-14,1997,91,25,545807,102964,0.18864543694016384,0,,,
1997-02-14,1997,91,26,545807,103633,0.1898711449285187,0,,,
1997-02-15,1997,92,0,545807,92358,0.1692136597735097,0,0.0,0.02072441577911377,1.37365543831609e-07
1997-02-15,1997,92,23,545807,100695,0.1844882898167301,0,,,
1997-02-15,1997,92,24,545807,99914,0.1830573810889197,0,,,
1997-02-15,1997,92,25,545807,101097,0.18522481389941867,0,,,
1997-02-15,1997,92,26,545807,102964,0.18864543694016384,0,,,
1997-02-16,1997,93,0,545807,94252,0.1726837508496593,0,0.0,0.02930767647922039,1.6490271811078115e-07
1997-02-16,1997,93,23,545807,98935,0.18126370676814332,0,,,
1997-02-16,1997,93,24,545807,100696,0.18449012196618952,0,,,
1997-02-16,1997,93,25,545807,99912,0.18305371679000085,0,,,
1997-02-16,1997,93,26,545807,101096,0.18522298174995924,0,,,
1997-02-17,1997,94,0,545807,95873,0.1756536651233861,0,0.0,0.03404669091105461,2.57235414767682e-07
1997-02-17,1997,94,23,545807,98306,0.18011128475816543,0,,,
1997-02-17,1997,94,24,545807,98935,0.18126370676814332,0,,,
1997-02-17,1997,94,25,545807,100696,0.18449012196618952,0,,,
1997-02-17,1997,94,26,545807,99914,0.1830573810889197,0,,,
1997-02-18,1997,95,0,545807,96655,0.17708640600065592,0,0.0,0.18181559443473816,3.981388751961135e-07
1997-02-18,1997,95,23,545807,97600,0.17881778723981187,0,,,
1997-02-18,1997,95,24,545807,98306,0.18011128475816543,0,,,
1997-02-18,1997,95,25,545807,98934,0.1812618746186839,0,,,
1997-02-18,1997,95,26,545807,100695,0.1844882898167301,0,,,
1997-02-19,1997,96,0,545807,97353,0.17836524632333406,0,0.0,0.03770536184310913,1.7085872057722272e-07
1997-02-19,1997,96,23,545807,96833,0.17741252860443343,0,,,
1997-02-19,1997,96,24,545807,97600,0.17881778723981187,0,,,
1997-02-19,1997,96,25,545807,98306,0.18011128475816543,0,,,
1997-02-19,1997,96,26,545807,98935,0.18126370676814332,0,,,
1997-02-20,1997,97,0,545807,97886,0.17934178198520723,0,0.0,0.06700712442398071,2.2327046083625788e-07
1997-02-20,1997,97,23,545807,96282,0.17640301425229066,0,,,
1997-02-20,1997,97,24,545807,96833,0.17741252860443343,0,,,
1997-02-20,1997,97,25,545807,97600,0.17881778723981187,0,,,
1997-02-20,1997,97,26,545807,98308,0.18011494905708428,0,,,
1997-02-21,1997,98,0,545807,97784,0.17915490274034596,0,0.0,0.033128440380096436,2.4084549709459803e-07
1997-02-21,1997,98,23,545807,95166,0.1743583354555731,0,,,
1997-02-21,1997,98,24,545807,96280,0.1763993499533718,0,,,
1997-02-21,1997,98,25,545807,96833,0.17741252860443343,0,,,
1997-02-21,1997,98,26,545807,97600,0.17881778723981187,0,,,
1997-02-22,1997,99,0,545807,98040,0.17962393300195856,0,0.0,0.0456748902797699,2.549639907129706e-07
1997-02-22,1997,99,23,545807,94157,0.172509696651014,0,,,
1997-02-22,1997,99,24,545807,95166,0.1743583354555731,0,,,
1997-02-22,1997,99,25,545807,96282,0.17640301425229066,0,,,
1997-02-22,1997,99,26,545807,96831,0.17740886430551459,0,,,
1997-02-23,1997,100,0,545807,98406,0.18029449970410785,0,0.0,0.06791621446609497,2.555707405271276e-07
1997-02-23,1997,100,23,545807,94896,0.17386365510152857,0,,,
1997-02-23,1997,100,24,545807,94156,0.1725078645015546,0,,,
1997-02-23,1997,100,25,545807,95165,0.17435650330611369,0,,,
1997-02-23,1997,100,26,545807,96282,0.17640301425229066,0,,,
1997-02-24,1997,101,0,545807,97643,0.1788965696665671,0,0.0,0.14346082508563995,4.22523526132291e-07
1997-02-24,1997,101,23,545807,94222,0.17262878636587659,0,,,
1997-02-24,1997,101,24,545807,94897,0.173865487250988,0,,,
1997-02-24,1997,101,25,545807,94156,0.1725078645015546,0,,,
1997-02-24,1997,101,26,545807,95166,0.1743583354555731,0,,,
1997-02-25,1997,102,0,545807,97028,0.17776979774902119,0,0.0,0.04156011343002319,1.7717580285983105e-07
1997-02-25,1997,102,23,545807,94164,0.17252252169722998,0,,,
1997-02-25,1997,102,24,545807,94224,0.17263245066479543,0,,,
1997-02-25,1997,102,25,545807,94897,0.173865487250988,0,,,
1997-02-25,1997,102,26,545807,94156,0.1725078645015546,0,,,
1997-02-26,1997,103,0,545807,97963,0.1794828574935829,0,0.0,0.011676855385303497,7.647209053981482e-08
1997-02-26,1997,103,23,545807,94660,0.17343126782910442,0,,,
1997-02-26,1997,103,24,545807,94167,0.17252801814560825,0,,,
1997-02-26,1997,103,25,545807,94222,0.17262878636587659,0,,,
1997-02-26,1997,103,26,545807,94899,0.17386915154990684,0,,,
1997-02-27,1997,104,0,545807,98835,0.1810804918222009,0,0.0,0.07646313216537237,3.5187034099283914e-07
1997-02-27,1997,104,23,545807,94679,0.17346607866883348,0,,,
1997-02-27,1997,104,24,545807,94658,0.17342760353018558,0,,,
1997-02-27,1997,104,25,545807,94163,0.17252068954777056,0,,,
1997-02-27,1997,104,26,545807,94223,0.172630618515336,0,,,
1997-02-28,1997,105,0,545807,98533,0.18052718268545476,0,0.0,0.26412615180015564,5.586694687008701e-07
1997-02-28,1997,105,23,545807,94233,0.17264894000993025,0,,,
1997-02-28,1997,105,24,545807,94678,0.17346424651937406,0,,,
1997-02-28,1997,105,25,545807,94658,0.17342760353018558,0,,,
1997-02-28,1997,105,26,545807,94163,0.17252068954777056,0,,,
1997-03-01,1997,106,0,545807,97167,0.17802446652388115,0,0.0,0.19738437980413437,4.390207445674774e-07
1997-03-01,1997,106,23,545807,93539,0.17137742828508978,0,,,
1997-03-01,1997,106,24,545807,94236,0.17265443645830852,0,,,
1997-03-01,1997,106,25,545807,94678,0.17346424651937406,0,,,
1997-03-01,1997,106,26,545807,94658,0.17342760353018558,0,,,
